Entry	Gene ontology (cellular component)
Q96A59	bicellular tight junction [GO:0005923]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; integral component of membrane [GO:0016021]
Q92585	intracellular membrane-bounded organelle [GO:0043231]; MAML1-RBP-Jkappa- ICN1 complex [GO:0002193]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P08235	cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; host cell nucleus [GO:0042025]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; receptor complex [GO:0043235]
Q71F56	mediator complex [GO:0016592]
Q8NC06	
Q9BYF1	brush border membrane [GO:0031526]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]
P08173	dendrite [GO:0030425]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]
O00400	endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]
U3KPV4	Golgi apparatus [GO:0005794]; Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]; vesicle [GO:0031982]
C9JRZ8	cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q9Y2D8	adherens junction [GO:0005912]; cell leading edge [GO:0031252]; centriolar satellite [GO:0034451]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q9H2P0	axon [GO:0030424]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; extracellular space [GO:0005615]; neuronal cell body [GO:0043025]; nuclear chromatin [GO:0000790]
P08588	early endosome [GO:0005769]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; Schaffer collateral - CA1 synapse [GO:0098685]
Q86TW2	extracellular region [GO:0005576]
Q9Y4W6	m-AAA complex [GO:0005745]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q9BUB4	
Q96DY2	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; motile cilium [GO:0031514]
Q96SC8	nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
O75461	MLL1 complex [GO:0071339]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575]
P68104	cortical actin cytoskeleton [GO:0030864]; cytoplasm [GO:0005737]; cytoplasmic side of lysosomal membrane [GO:0098574]; cytosol [GO:0005829]; eukaryotic translation elongation factor 1 complex [GO:0005853]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; ruffle membrane [GO:0032587]; secretory granule lumen [GO:0034774]
Q99956	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
A0A1B0GTR0	extracellular region [GO:0005576]
Q99613	cytosol [GO:0005829]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]
P60228	cytoplasm [GO:0005737]; cytosol [GO:0005829]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]
P29323	axon [GO:0030424]; cytosol [GO:0005829]; dendrite [GO:0030425]; extracellular region [GO:0005576]; glutamatergic synapse [GO:0098978]; integral component of plasma membrane [GO:0005887]; integral component of postsynaptic membrane [GO:0099055]; integral component of presynaptic membrane [GO:0099056]; neuronal cell body [GO:0043025]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; receptor complex [GO:0043235]
O00472	nucleoplasm [GO:0005654]; transcription elongation factor complex [GO:0008023]
O60869	cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular [GO:0005622]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
O60739	eukaryotic 43S preinitiation complex [GO:0016282]
Q16206	cytosol [GO:0005829]; external side of plasma membrane [GO:0009897]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]
A8MWA6	
Q08E93	
Q6NZ36	cell junction [GO:0030054]; chromosome [GO:0005694]; Fanconi anaemia nuclear complex [GO:0043240]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]
Q9H201	clathrin-coated pit [GO:0005905]; clathrin-coated vesicle [GO:0030136]; clathrin vesicle coat [GO:0030125]; endosome [GO:0005768]; extracellular exosome [GO:0070062]; extrinsic component of plasma membrane [GO:0019897]; intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]
O75354	cell surface [GO:0009986]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9H6T0	nucleoplasm [GO:0005654]; nucleus [GO:0005634]
A6NE21	
Q92817	cornified envelope [GO:0001533]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; desmosome [GO:0030057]; extracellular exosome [GO:0070062]; intermediate filament cytoskeleton [GO:0045111]; membrane [GO:0016020]
Q8IZU0	nucleoplasm [GO:0005654]; synaptonemal complex [GO:0000795]
Q969W3	
Q13480	cell-cell junction [GO:0005911]; cytosol [GO:0005829]
Q5CZC0	sperm connecting piece [GO:0097224]; sperm end piece [GO:0097229]; sperm midpiece [GO:0097225]; sperm principal piece [GO:0097228]
P25089	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9NZ52	early endosome membrane [GO:0031901]; endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; recycling endosome membrane [GO:0055038]; trans-Golgi network [GO:0005802]
Q8WZA8	
Q9BSJ2	centrosome [GO:0005813]; cytoplasmic microtubule [GO:0005881]; cytosol [GO:0005829]; equatorial microtubule organizing center [GO:0000923]; gamma-tubulin complex [GO:0000930]; gamma-tubulin small complex [GO:0008275]; membrane [GO:0016020]; microtubule organizing center [GO:0005815]; nucleoplasm [GO:0005654]; spindle pole [GO:0000922]
P62879	cell body [GO:0044297]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; heterotrimeric G-protein complex [GO:0005834]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; vesicle [GO:0031982]
Q9NW75	nuclear speck [GO:0016607]; nucleolus [GO:0005730]
Q6PRD1	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q96CH1	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q86SR1	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q7LDG7	cytosol [GO:0005829]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; ruffle membrane [GO:0032587]; synapse [GO:0045202]
Q8N0V5	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9NZD2	cytosol [GO:0005829]; membrane [GO:0016020]
Q14416	astrocyte projection [GO:0097449]; axon [GO:0030424]; dendrite [GO:0030425]; integral component of plasma membrane [GO:0005887]; integral component of postsynaptic membrane [GO:0099055]; plasma membrane [GO:0005886]; presynaptic membrane [GO:0042734]
Q14749	cytosol [GO:0005829]
P54257	actin cytoskeleton [GO:0015629]; autophagosome [GO:0005776]; axon cytoplasm [GO:1904115]; centriole [GO:0005814]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; early endosome [GO:0005769]; endoplasmic reticulum [GO:0005783]; growth cone [GO:0030426]; inclusion body [GO:0016234]; lysosome [GO:0005764]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; synaptic vesicle [GO:0008021]
Q12849	cytoplasm [GO:0005737]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; ribonucleoprotein complex [GO:1990904]; ribonucleoprotein granule [GO:0035770]
Q9H4S2	nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q14832	astrocyte projection [GO:0097449]; axon [GO:0030424]; dendritic spine [GO:0043197]; glutamatergic synapse [GO:0098978]; integral component of plasma membrane [GO:0005887]; integral component of postsynaptic membrane [GO:0099055]; integral component of presynaptic membrane [GO:0099056]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]
O14929	cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nuclear chromosome, telomeric region [GO:0000784]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q9ULT8	
Q9UM44	external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]
Q96JK4	extracellular region [GO:0005576]; membrane [GO:0016020]
Q8NE63	cytoplasm [GO:0005737]; nucleus [GO:0005634]
O94992	cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9H2X6	cytoplasm [GO:0005737]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]; RNA polymerase II transcription regulator complex [GO:0090575]
Q8WVB3	cytoplasm [GO:0005737]; extracellular vesicle [GO:1903561]; nucleus [GO:0005634]
Q9UBX0	nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q5T8I9	cytoplasm [GO:0005737]; nucleus [GO:0005634]; P granule [GO:0043186]
P0DMV8	aggresome [GO:0016235]; blood microparticle [GO:0072562]; centriole [GO:0005814]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; focal adhesion [GO:0005925]; inclusion body [GO:0016234]; mitochondrion [GO:0005739]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; ribonucleoprotein complex [GO:1990904]; vesicle [GO:0031982]
P01772	external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; immunoglobulin complex, circulating [GO:0042571]; plasma membrane [GO:0005886]
A0A0C4DH34	external side of plasma membrane [GO:0009897]; immunoglobulin complex, circulating [GO:0042571]
A0A0B4J1V7	external side of plasma membrane [GO:0009897]; immunoglobulin complex, circulating [GO:0042571]
A0A0C4DH41	external side of plasma membrane [GO:0009897]; immunoglobulin complex, circulating [GO:0042571]
P61978	catalytic step 2 spliceosome [GO:0071013]; cell projection [GO:0042995]; cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; podosome [GO:0002102]
O43365	nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q86T24	cytosol [GO:0005829]; nuclear chromatin [GO:0000790]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q8N5M9	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q9UHH9	cell junction [GO:0030054]; cytoplasm [GO:0005737]; fibrillar center [GO:0001650]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P27144	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q96DU7	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleus [GO:0005634]
P05412	cytosol [GO:0005829]; nuclear chromatin [GO:0000790]; nuclear chromosome [GO:0000228]; nuclear euchromatin [GO:0005719]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription factor AP-1 complex [GO:0035976]; transcription regulator complex [GO:0005667]; transcription repressor complex [GO:0017053]
Q8TEX9	cytoplasm [GO:0005737]; membrane [GO:0016020]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q08881	cell-cell junction [GO:0005911]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q9NQX7	extracellular exosome [GO:0070062]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]
P78413	nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q96AT1	
Q13387	cytoplasm [GO:0005737]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; protein-containing complex [GO:0032991]
Q9NVR5	cytoplasm [GO:0005737]; cytosol [GO:0005829]
P08727	apicolateral plasma membrane [GO:0016327]; cell periphery [GO:0071944]; costamere [GO:0043034]; cytosol [GO:0005829]; dystrophin-associated glycoprotein complex [GO:0016010]; extracellular exosome [GO:0070062]; intermediate filament [GO:0005882]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]; terminal web [GO:1990357]; Z disc [GO:0030018]
Q07666	cytoplasm [GO:0005737]; cytosol [GO:0005829]; Grb2-Sos complex [GO:0070618]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
B2CW77	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]
Q9NRX6	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
P01611	blood microparticle [GO:0072562]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; immunoglobulin complex [GO:0019814]; plasma membrane [GO:0005886]
Q9NQR1	chromosome [GO:0005694]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]
P41229	cytosol [GO:0005829]; histone methyltransferase complex [GO:0035097]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9P266	adherens junction [GO:0005912]; cell-cell junction [GO:0005911]; perinuclear region of cytoplasm [GO:0048471]; ruffle membrane [GO:0032587]
Q53GT1	centrosome [GO:0005813]; Cul3-RING ubiquitin ligase complex [GO:0031463]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; intercellular bridge [GO:0045171]; lysosome [GO:0005764]; microtubule cytoskeleton [GO:0015630]; mitotic spindle [GO:0072686]; nucleus [GO:0005634]; polar microtubule [GO:0005827]
Q3LI62	intermediate filament [GO:0005882]
A8MX34	cytosol [GO:0005829]; keratin filament [GO:0045095]
O14649	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; synapse [GO:0045202]
A8MYU2	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
O60928	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P60328	cytosol [GO:0005829]; keratin filament [GO:0045095]
P60413	cytosol [GO:0005829]; keratin filament [GO:0045095]
O95259	axolemma [GO:0030673]; cell surface [GO:0009986]; dendrite [GO:0030425]; early endosome membrane [GO:0031901]; integral component of plasma membrane [GO:0005887]; integral component of presynaptic membrane [GO:0099056]; intracellular membrane-bounded organelle [GO:0043231]; nuclear inner membrane [GO:0005637]; perikaryon [GO:0043204]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; postsynaptic density membrane [GO:0098839]; voltage-gated potassium channel complex [GO:0008076]
Q9HB14	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q9Y6M4	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
P48048	plasma membrane [GO:0005886]; voltage-gated potassium channel complex [GO:0008076]
Q8IYT4	cytoplasm [GO:0005737]; microtubule [GO:0005874]; nucleus [GO:0005634]; spindle [GO:0005819]; spindle pole [GO:0000922]
Q14003	axon [GO:0030424]; cell cortex [GO:0005938]; cytoskeleton [GO:0005856]; dendrite membrane [GO:0032590]; dendritic spine membrane [GO:0032591]; integral component of membrane [GO:0016021]; neuronal cell body [GO:0043025]; neuronal cell body membrane [GO:0032809]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; postsynaptic membrane [GO:0045211]; presynaptic membrane [GO:0042734]; voltage-gated potassium channel complex [GO:0008076]
Q52LG2	cytosol [GO:0005829]; intermediate filament [GO:0005882]
Q5TA78	
O95970	extracellular region [GO:0005576]; extracellular space [GO:0005615]; glutamatergic synapse [GO:0098978]; synaptic cleft [GO:0043083]
P01229	cytoplasm [GO:0005737]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi lumen [GO:0005796]
P09848	apical plasma membrane [GO:0016324]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; plasma membrane [GO:0005886]
P01721	extracellular region [GO:0005576]; extracellular space [GO:0005615]; immunoglobulin complex [GO:0019814]; plasma membrane [GO:0005886]
P01699	extracellular region [GO:0005576]; extracellular space [GO:0005615]; immunoglobulin complex [GO:0019814]; plasma membrane [GO:0005886]
Q15048	cytoplasm [GO:0005737]
Q8N309	
P16050	cytosol [GO:0005829]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; lipid droplet [GO:0005811]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q8NHP1	cytosol [GO:0005829]; extracellular exosome [GO:0070062]
Q9UKF2	external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]; late endosome membrane [GO:0031902]; plasma membrane [GO:0005886]; sperm head plasma membrane [GO:1990913]
O00213	cytoplasm [GO:0005737]; dendritic spine [GO:0043197]; endoplasmic reticulum [GO:0005783]; growth cone [GO:0030426]; growth cone filopodium [GO:1990812]; growth cone lamellipodium [GO:1990761]; lamellipodium [GO:0030027]; main axon [GO:0044304]; neuronal cell body [GO:0043025]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; postsynaptic membrane [GO:0045211]; presynaptic membrane [GO:0042734]; protein-containing complex [GO:0032991]; synapse [GO:0045202]
O94973	AP-2 adaptor complex [GO:0030122]; clathrin-coated endocytic vesicle [GO:0045334]; clathrin-coated endocytic vesicle membrane [GO:0030669]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; endocytic vesicle membrane [GO:0030666]; endolysosome membrane [GO:0036020]; ficolin-1-rich granule membrane [GO:0101003]; plasma membrane [GO:0005886]; secretory granule membrane [GO:0030667]
Q13520	apical plasma membrane [GO:0016324]; cytoplasmic vesicle membrane [GO:0030659]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q8IXJ9	nucleoplasm [GO:0005654]; PR-DUB complex [GO:0035517]
P05023	apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; caveola [GO:0005901]; endoplasmic reticulum [GO:0005783]; endosome [GO:0005768]; extracellular exosome [GO:0070062]; extracellular vesicle [GO:1903561]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; intercalated disc [GO:0014704]; lateral plasma membrane [GO:0016328]; melanosome [GO:0042470]; membrane [GO:0016020]; membrane raft [GO:0045121]; organelle membrane [GO:0031090]; photoreceptor inner segment membrane [GO:0060342]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; protein-containing complex [GO:0032991]; sarcolemma [GO:0042383]; sodium:potassium-exchanging ATPase complex [GO:0005890]; sperm flagellum [GO:0036126]; T-tubule [GO:0030315]
O95260	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q8TDY4	cytosol [GO:0005829]; focal adhesion [GO:0005925]; intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]; ruffle [GO:0001726]
P16615	apical ectoplasmic specialization [GO:0061831]; calcium ion-transporting ATPase complex [GO:0090534]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; integral component of plasma membrane [GO:0005887]; longitudinal sarcoplasmic reticulum [GO:0014801]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane bounded cell projection [GO:0120025]; platelet dense tubular network membrane [GO:0031095]; protein-containing complex [GO:0032991]; ribbon synapse [GO:0097470]; sarcoplasmic reticulum [GO:0016529]; sarcoplasmic reticulum membrane [GO:0033017]; vesicle membrane [GO:0012506]
O95671	cytosol [GO:0005829]
P24539	membrane [GO:0016020]; mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrial proton-transporting ATP synthase complex [GO:0005753]; mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) [GO:0000276]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
A6H8Z2	
Q5U5X8	
O95990	actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]; focal adhesion [GO:0005925]; neuron projection [GO:0043005]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; ruffle membrane [GO:0032587]; stress fiber [GO:0001725]; synapse [GO:0045202]
Q96D05	integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
Q9Y2C4	mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
A5PLN7	
Q96A65	cytoplasm [GO:0005737]; cytosol [GO:0005829]; exocyst [GO:0000145]; Flemming body [GO:0090543]; growth cone membrane [GO:0032584]; membrane [GO:0016020]; microvillus [GO:0005902]; myelin sheath abaxonal region [GO:0035748]; plasma membrane [GO:0005886]; synapse [GO:0045202]
Q6UXB0	
Q92800	chromosome, telomeric region [GO:0000781]; ESC/E(Z) complex [GO:0035098]; nucleoplasm [GO:0005654]
Q5VW36	focal adhesion [GO:0005925]; integral component of membrane [GO:0016021]
Q92913	axon [GO:0030424]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; extracellular region [GO:0005576]; filopodium [GO:0030175]; growth cone [GO:0030426]; intercalated disc [GO:0014704]; lateral plasma membrane [GO:0016328]; microtubule [GO:0005874]; neuron projection [GO:0043005]; nucleolus [GO:0005730]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q9NVK5	cytosol [GO:0005829]
P36980	extracellular region [GO:0005576]; protein-containing complex [GO:0032991]
P31995	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]
O15409	nuclear chromatin [GO:0000790]
P55899	endosome membrane [GO:0010008]; external side of plasma membrane [GO:0009897]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]
O43427	endomembrane system [GO:0012505]; membrane [GO:0016020]; mitochondrion [GO:0005739]; nuclear speck [GO:0016607]; nucleus [GO:0005634]
Q6BAA4	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; integral component of plasma membrane [GO:0005887]
Q8NA03	
Q9BZ67	cytoskeleton [GO:0005856]; cytosol [GO:0005829]; plasma membrane [GO:0005886]
Q14353	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q9UG22	endoplasmic reticulum [GO:0005783]; lipid droplet [GO:0005811]
Q8N9W4	
Q92820	azurophil granule lumen [GO:0035578]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; melanosome [GO:0042470]; nucleus [GO:0005634]; specific granule lumen [GO:0035580]; tertiary granule lumen [GO:1904724]; vacuole [GO:0005773]
Q96PP9	cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; symbiont-containing vacuole membrane [GO:0020005]
O00270	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q6ZN66	cytoplasmic vesicle [GO:0031410]; extracellular exosome [GO:0070062]; symbiont-containing vacuole membrane [GO:0020005]
P35754	cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleus [GO:0005634]
Q92947	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q49SQ1	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P22352	extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q9HBQ8	Golgi apparatus [GO:0005794]
P42261	AMPA glutamate receptor complex [GO:0032281]; axonal spine [GO:0044308]; cell surface [GO:0009986]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; dendritic spine membrane [GO:0032591]; early endosome membrane [GO:0031901]; endocytic vesicle membrane [GO:0030666]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; endoplasmic reticulum membrane [GO:0005789]; ER to Golgi transport vesicle membrane [GO:0012507]; excitatory synapse [GO:0060076]; glutamatergic synapse [GO:0098978]; Golgi membrane [GO:0000139]; integral component of postsynaptic density membrane [GO:0099061]; neuronal cell body [GO:0043025]; neuron spine [GO:0044309]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; postsynaptic density membrane [GO:0098839]; postsynaptic membrane [GO:0045211]; recycling endosome [GO:0055037]; recycling endosome membrane [GO:0055038]; synaptic membrane [GO:0097060]; synaptic vesicle [GO:0008021]
A6NK44	
P46926	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]
O15228	cytosol [GO:0005829]; membrane [GO:0016020]; mitochondrial membrane [GO:0031966]; peroxisomal matrix [GO:0005782]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777]
O95528	endomembrane system [GO:0012505]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]
P16403	host cell nucleus [GO:0042025]; nuclear chromatin [GO:0000790]; nuclear euchromatin [GO:0005719]; nucleosome [GO:0000786]; nucleus [GO:0005634]; transcriptionally active chromatin [GO:0035327]
Q9UBP5	cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription repressor complex [GO:0017053]
P14651	nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P86397	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]
Q5SSJ5	chromosome [GO:0005694]; host cell nucleus [GO:0042025]; nuclear speck [GO:0016607]; nucleosome [GO:0000786]; nucleus [GO:0005634]
P09630	cytosol [GO:0005829]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q16082	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
