Entry	Gene ontology (cellular component)
Q922S8	centrosome [GO:0005813]; chromosome, centromeric region [GO:0000775]; condensed chromosome kinetochore [GO:0000777]; cytoplasm [GO:0005737]; kinesin complex [GO:0005871]; kinetochore [GO:0000776]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630]; microtubule plus-end [GO:0035371]; nucleus [GO:0005634]; spindle [GO:0005819]
Q9Z1M4	cytoplasm [GO:0005737]; nucleus [GO:0005634]
O08633	intermediate filament [GO:0005882]
Q6ZPU9	cytoskeleton [GO:0005856]; mitochondrion [GO:0005739]
Q61743	acrosomal vesicle [GO:0001669]; axolemma [GO:0030673]; cell body fiber [GO:0070852]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endosome [GO:0005768]; intercalated disc [GO:0014704]; intracellular membrane-bounded organelle [GO:0043231]; inward rectifying potassium channel [GO:0008282]; mitochondrion [GO:0005739]; myelin sheath [GO:0043209]; neuronal cell body [GO:0043025]; nuclear envelope [GO:0005635]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]; T-tubule [GO:0030315]
Q14B80	apical plasma membrane [GO:0016324]; axolemma [GO:0030673]; axon [GO:0030424]; basolateral plasma membrane [GO:0016323]; dendrite [GO:0030425]; dendrite membrane [GO:0032590]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; neuronal cell body membrane [GO:0032809]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; postsynaptic membrane [GO:0045211]; presynaptic membrane [GO:0042734]; synapse [GO:0045202]; terminal bouton [GO:0043195]; vesicle [GO:0031982]; voltage-gated potassium channel complex [GO:0008076]
P08414	cytoplasm [GO:0005737]; cytosol [GO:0005829]; fibrillar center [GO:0001650]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynapse [GO:0098794]
O08632	intermediate filament [GO:0005882]
Q9JK97	basal plasma membrane [GO:0009925]; cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; voltage-gated potassium channel complex [GO:0008076]
Q9CZ49	
P30275	mitochondrial inner membrane [GO:0005743]; mitochondrial inner-outer membrane contact site [GO:0044289]; mitochondrion [GO:0005739]; myelin sheath [GO:0043209]; perikaryon [GO:0043204]
Q9DB98	
Q4KL25	apical plasma membrane [GO:0016324]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]; stereocilium bundle [GO:0032421]; stereocilium tip [GO:0032426]
Q9CZM9	integral component of plasma membrane [GO:0005887]; voltage-gated potassium channel complex [GO:0008076]
Q8BYR2	cytoplasm [GO:0005737]; microtubule organizing center [GO:0005815]; spindle pole [GO:0000922]
Q8VCK5	axon [GO:0030424]; Cul3-RING ubiquitin ligase complex [GO:0031463]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; Golgi apparatus [GO:0005794]; perinuclear region of cytoplasm [GO:0048471]; PML body [GO:0016605]; trans-Golgi network [GO:0005802]
Q8BFW7	cytosol [GO:0005829]; focal adhesion [GO:0005925]; nucleus [GO:0005634]; stress fiber [GO:0001725]
Q9JJK2	cortical actin cytoskeleton [GO:0030864]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q3UHC2	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]
Q8BZL8	cytoplasm [GO:0005737]
Q8K1T5	external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; protein-containing complex [GO:0032991]
Q9EQ31	axon [GO:0030424]; cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9JHQ5	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q9QUI1	cell surface [GO:0009986]; cytoplasm [GO:0005737]; lamellipodium [GO:0030027]
Q9D0F3	collagen-containing extracellular matrix [GO:0062023]; COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; host cell perinuclear region of cytoplasm [GO:0044220]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; sarcomere [GO:0030017]
P35459	anchored component of membrane [GO:0031225]; cell surface [GO:0009986]; plasma membrane [GO:0005886]
P11369	
Q8BGR2	cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; integral component of plasma membrane [GO:0005887]; ion channel complex [GO:0034702]; plasma membrane [GO:0005886]
Q80TG9	cell surface [GO:0009986]; integral component of postsynaptic density membrane [GO:0099061]; Schaffer collateral - CA1 synapse [GO:0098685]
O88559	chromatin [GO:0000785]; cleavage furrow [GO:0032154]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; histone methyltransferase complex [GO:0035097]; nuclear chromatin [GO:0000790]; nuclear chromosome, telomeric region [GO:0000784]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
A1A535	plasma membrane [GO:0005886]
Q8VEB3	ciliary transition zone [GO:0035869]; cytoplasm [GO:0005737]
Q3U214	
Q6NS57	cytoplasm [GO:0005737]; mitotic spindle pole [GO:0097431]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]
P60882	integral component of membrane [GO:0016021]; nucleus [GO:0005634]
O35618	nucleoplasm [GO:0005654]
Q3TZ87	Golgi membrane [GO:0000139]; Golgi stack [GO:0005795]; integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]; trans-Golgi network [GO:0005802]
Q99MR8	3-methylcrotonyl-CoA carboxylase complex, mitochondrial [GO:0002169]; methylcrotonoyl-CoA carboxylase complex [GO:1905202]; mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
P28574	cytoplasm [GO:0005737]; dendrite [GO:0030425]; MLL1 complex [GO:0071339]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; PML body [GO:0016605]; protein-DNA complex [GO:0032993]; RNA polymerase II transcription regulator complex [GO:0090575]
P32442	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q99J09	cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; methylosome [GO:0034709]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; pole plasm [GO:0045495]
P56942	extracellular space [GO:0005615]; nucleus [GO:0005634]; synapse [GO:0045202]
Q9CR33	integral component of membrane [GO:0016021]
O08609	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q62504	nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription repressor complex [GO:0017053]
Q61831	cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; mitochondrion [GO:0005739]; neuron projection [GO:0043005]; nucleus [GO:0005634]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]
B2RPV6	collagen-containing extracellular matrix [GO:0062023]
Q3UE17	nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]
Q765H6	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q6NXH8	
Q9QXP6	
Q8BPB0	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q6XJV4	external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]
O70451	cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; hippocampal mossy fiber to CA3 synapse [GO:0098686]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; integral component of postsynaptic density membrane [GO:0099061]; parallel fiber to Purkinje cell synapse [GO:0098688]; plasma membrane [GO:0005886]; Schaffer collateral - CA1 synapse [GO:0098685]
Q9R1S7	apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; integral component of membrane [GO:0016021]; lateral plasma membrane [GO:0016328]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]
Q9CQL7	nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471]
Q3KNA1	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q8BH82	cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome [GO:0005769]; early endosome membrane [GO:0031901]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; membrane-bounded organelle [GO:0043227]; nuclear envelope [GO:0005635]; nucleoplasm [GO:0005654]
Q9JII5	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
Q8VHI7	axonemal dynein complex [GO:0005858]; axoneme [GO:0005930]; motile cilium [GO:0031514]
P55850	cell-cell junction [GO:0005911]; cell junction [GO:0030054]; cytoplasm [GO:0005737]; desmosome [GO:0030057]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q69Z23	axoneme [GO:0005930]; dynein complex [GO:0030286]; microtubule [GO:0005874]; motile cilium [GO:0031514]; outer dynein arm [GO:0036157]; sperm flagellum [GO:0036126]
Q9DD18	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q61508	collagen-containing extracellular matrix [GO:0062023]; extracellular space [GO:0005615]
P97426	cytoplasm [GO:0005737]
Q9CWQ0	
P52800	adherens junction [GO:0005912]; glutamatergic synapse [GO:0098978]; integral component of postsynaptic density membrane [GO:0099061]; integral component of presynaptic membrane [GO:0099056]; plasma membrane [GO:0005886]; Schaffer collateral - CA1 synapse [GO:0098685]
Q61070	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; nuclear membrane [GO:0031965]
Q920L5	endoplasmic reticulum [GO:0005783]; integral component of endoplasmic reticulum membrane [GO:0030176]
Q9DCR4	cytoplasmic ribonucleoprotein granule [GO:0036464]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q8CDU5	cytoplasm [GO:0005737]
Q08509	brush border [GO:0005903]; cell cortex [GO:0005938]; glutamatergic synapse [GO:0098978]; growth cone [GO:0030426]; NMDA selective glutamate receptor complex [GO:0017146]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; ruffle membrane [GO:0032587]; stereocilium [GO:0032420]; stereocilium bundle [GO:0032421]; stereocilium tip [GO:0032426]; synapse [GO:0045202]
P08046	cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P04117	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9CR80	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]
B9EK06	exocyst [GO:0000145]; plasma membrane [GO:0005886]
Q6AW46	extracellular space [GO:0005615]
P12710	apical cortex [GO:0045179]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; peroxisomal matrix [GO:0005782]; protein-containing complex [GO:0032991]
P81270	cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
P97464	endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of endoplasmic reticulum membrane [GO:0030176]; synapse [GO:0045202]
P97767	cytoplasm [GO:0005737]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; protein-DNA complex [GO:0032993]
Q8BYI8	cytoskeleton [GO:0005856]; integral component of membrane [GO:0016021]; postsynaptic Golgi apparatus [GO:0150051]
Q6A044	integral component of membrane [GO:0016021]
Q6ZPF4	cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]
Q7TQK4	cytoplasm [GO:0005737]; cytoplasmic exosome (RNase complex) [GO:0000177]; exosome (RNase complex) [GO:0000178]; nuclear exosome (RNase complex) [GO:0000176]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcriptionally active chromatin [GO:0035327]
Q9JKV7	endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q9D6U8	cytosol [GO:0005829]; integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]
Q80WB0	
P97501	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
Q61239	CAAX-protein geranylgeranyltransferase complex [GO:0005953]; cytoplasm [GO:0005737]; microtubule associated complex [GO:0005875]; protein farnesyltransferase complex [GO:0005965]
Q8BGT1	axonal growth cone [GO:0044295]; axon terminus [GO:0043679]; cell-cell junction [GO:0005911]; cell junction [GO:0030054]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; glutamatergic synapse [GO:0098978]; growth cone membrane [GO:0032584]; integral component of plasma membrane [GO:0005887]; integral component of postsynaptic membrane [GO:0099055]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; synaptic membrane [GO:0097060]
Q9CRA9	cytoplasm [GO:0005737]
P35583	cell junction [GO:0030054]; cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
P35584	actin cytoskeleton [GO:0015629]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P48755	cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; neuron projection [GO:0043005]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; presynaptic membrane [GO:0042734]
Q3U7U3	classical Lewy body [GO:0097414]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; glial cytoplasmic inclusion [GO:0097409]; Lewy body core [GO:1990037]; Lewy body corona [GO:1990038]; Lewy neurite [GO:0097462]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; SCF ubiquitin ligase complex [GO:0019005]; ubiquitin ligase complex [GO:0000151]
Q80XI1	
Q64378	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]
Q8BH16	membrane [GO:0016020]; SCF ubiquitin ligase complex [GO:0019005]
Q9QZN4	cytoplasm [GO:0005737]; endoplasmic reticulum quality control compartment [GO:0044322]; SCF ubiquitin ligase complex [GO:0019005]
P23591	
Q99KR8	extracellular space [GO:0005615]; lysosome [GO:0005764]
O88537	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P06745	ciliary membrane [GO:0060170]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular space [GO:0005615]; myelin sheath [GO:0043209]; neuron projection [GO:0043005]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]
Q571E4	lysosome [GO:0005764]
Q99LJ1	lysosome [GO:0005764]
P23188	cell surface [GO:0009986]; early endosome [GO:0005769]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789]; endosome membrane [GO:0010008]; extracellular region [GO:0005576]; Golgi cisterna [GO:0031985]; Golgi membrane [GO:0000139]; integral component of Golgi membrane [GO:0030173]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]; trans-Golgi network transport vesicle [GO:0030140]; trans-Golgi network transport vesicle membrane [GO:0012510]
Q9D164	glutamatergic synapse [GO:0098978]; integral component of postsynaptic membrane [GO:0099055]; integral component of presynaptic membrane [GO:0099056]; plasma membrane [GO:0005886]
Q61553	actin cytoskeleton [GO:0015629]; cell-cell junction [GO:0005911]; cell cortex [GO:0005938]; cell projection membrane [GO:0031253]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; dendrite [GO:0030425]; filopodium [GO:0030175]; growth cone [GO:0030426]; invadopodium [GO:0071437]; lamellipodium [GO:0030027]; microspike [GO:0044393]; microvillus [GO:0005902]; myelin sheath [GO:0043209]; plasma membrane [GO:0005886]; podosome [GO:0002102]; ruffle [GO:0001726]; stress fiber [GO:0001725]
Q6PB97	SCF ubiquitin ligase complex [GO:0019005]
Q8C0V9	apical junction complex [GO:0043296]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; plasma membrane [GO:0005886]
O09160	Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]
Q9JL56	cytoplasmic vesicle membrane [GO:0030659]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]
Q80WJ1	cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; integral component of membrane [GO:0016021]; nuclear envelope [GO:0005635]; nucleolus [GO:0005730]; perinuclear region of cytoplasm [GO:0048471]
Q0P543	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P50571	chloride channel complex [GO:0034707]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; GABA-A receptor complex [GO:1902711]; GABA-ergic synapse [GO:0098982]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; neuron projection [GO:0043005]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic membrane [GO:0045211]; receptor complex [GO:0043235]; synapse [GO:0045202]
P55041	cytoplasmic side of plasma membrane [GO:0009898]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; spindle midzone [GO:0051233]
Q925Q5	extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q3UN16	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q99L27	cytosol [GO:0005829]; GMP reductase complex [GO:1902560]
Q921M4	cis-Golgi network [GO:0005801]; COPII-coated ER to Golgi transport vesicle [GO:0030134]; cytoplasm [GO:0005737]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; Golgi apparatus [GO:0005794]; Golgi cis cisterna [GO:0000137]; Golgi cisterna membrane [GO:0032580]; Golgi membrane [GO:0000139]; microtubule [GO:0005874]; mitotic spindle [GO:0072686]; neuronal cell body [GO:0043025]; perinuclear region of cytoplasm [GO:0048471]; protein-containing complex [GO:0032991]; spindle pole [GO:0000922]
O08795	endoplasmic reticulum [GO:0005783]; glucosidase II complex [GO:0017177]; intracellular membrane-bounded organelle [GO:0043231]
Q9CWD0	
Q9QYE6	cis-Golgi network [GO:0005801]; COPI-coated vesicle membrane [GO:0030663]; Golgi apparatus [GO:0005794]; Golgi cis cisterna [GO:0000137]; Golgi cisterna [GO:0031985]; Golgi medial cisterna [GO:0005797]; Golgi membrane [GO:0000139]; Golgi trans cisterna [GO:0000138]; integral component of membrane [GO:0016021]
Q9D8T2	cytosol [GO:0005829]; extracellular space [GO:0005615]; NLRP3 inflammasome complex [GO:0072559]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]
A2AUQ7	Golgi apparatus [GO:0005794]; Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]; vesicle [GO:0031982]
Q9JIY2	cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; RNA N6-methyladenosine methyltransferase complex [GO:0036396]
Q9D3I6	intermediate filament [GO:0005882]
Q02111	aggresome [GO:0016235]; centriolar satellite [GO:0034451]; cytoplasm [GO:0005737]; immunological synapse [GO:0001772]; membrane [GO:0016020]; neuromuscular junction [GO:0031594]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]
O88447	axon [GO:0030424]; ciliary rootlet [GO:0035253]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; growth cone [GO:0030426]; kinesin complex [GO:0005871]; membrane [GO:0016020]; membrane-bounded organelle [GO:0043227]; microtubule [GO:0005874]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; vesicle [GO:0031982]
Q8K1S5	cytosol [GO:0005829]; focal adhesion [GO:0005925]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q921I2	
Q8K0T4	centrosome [GO:0005813]; cytoplasm [GO:0005737]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630]; nucleus [GO:0005634]; spindle [GO:0005819]; spindle pole [GO:0000922]
Q9QZ26	plasma membrane [GO:0005886]; voltage-gated potassium channel complex [GO:0008076]
P58390	dendritic spine [GO:0043197]; integral component of membrane [GO:0016021]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]; smooth endoplasmic reticulum [GO:0005790]; T-tubule [GO:0030315]; Z disc [GO:0030018]
Q9WUT3	cytoplasm [GO:0005737]; meiotic spindle [GO:0072687]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle [GO:0005819]
Q9D7N2	intermediate filament [GO:0005882]
Q6JVL5	extracellular region [GO:0005576]
Q9CQQ8	catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; Lsm1-7-Pat1 complex [GO:1990726]; Lsm2-8 complex [GO:0120115]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; spliceosomal tri-snRNP complex [GO:0097526]; U12-type spliceosomal complex [GO:0005689]; U2-type precatalytic spliceosome [GO:0071005]; U2-type prespliceosome [GO:0071004]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U6 snRNP [GO:0005688]
Q3UY51	voltage-gated potassium channel complex [GO:0008076]
P61793	cell surface [GO:0009986]; cytoplasm [GO:0005737]; dendritic shaft [GO:0043198]; dendritic spine [GO:0043197]; endocytic vesicle [GO:0030139]; endosome [GO:0005768]; integral component of plasma membrane [GO:0005887]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]
A2AJX4	cytoplasm [GO:0005737]; cytoplasmic vesicle membrane [GO:0030659]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q8C181	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q8BWY4	
Q8CIV2	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
P50538	cytosol [GO:0005829]; mitochondrion [GO:0005739]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]
P56450	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q3UL97	nucleus [GO:0005634]
Q63943	cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P08249	cytoplasm [GO:0005737]; membrane [GO:0016020]; mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; myelin sheath [GO:0043209]
Q00356	cytoplasm [GO:0005737]; extracellular space [GO:0005615]
Q9Z2D6	centrosome [GO:0005813]; chromatin [GO:0000785]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; heterochromatin [GO:0000792]; host cell nucleus [GO:0042025]; mitochondrion [GO:0005739]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynapse [GO:0098794]; protein-containing complex [GO:0032991]
Q99KE1	intracellular membrane-bounded organelle [GO:0043231]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q6PGF3	mediator complex [GO:0016592]; nucleoplasm [GO:0005654]
P56671	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q8C7H1	mitochondrion [GO:0005739]
Q9D9F8	nucleus [GO:0005634]
Q9WUI0	nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q78IK4	MICOS complex [GO:0061617]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q9JLI3	endoplasmic reticulum [GO:0005783]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9CTY5	integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]
O89050	cell cortex [GO:0005938]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; postsynapse [GO:0098794]; ruffle [GO:0001726]; ubiquitin ligase complex [GO:0000151]
P51667	A band [GO:0031672]; cardiac myofibril [GO:0097512]; contractile fiber [GO:0043292]; cytoskeleton [GO:0005856]; myofibril [GO:0030016]; myosin complex [GO:0016459]
Q812G0	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; extracellular region [GO:0005576]; Golgi membrane [GO:0000139]; Golgi stack [GO:0005795]; integral component of membrane [GO:0016021]
A6H5Y3	cytosol [GO:0005829]
Q61216	condensed nuclear chromosome [GO:0000794]; cytoplasm [GO:0005737]; Mre11 complex [GO:0030870]; nuclear chromatin [GO:0000790]; nuclear chromosome, telomeric region [GO:0000784]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; PML body [GO:0016605]; replication fork [GO:0005657]; site of double-strand break [GO:0035861]
Q920C4	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]
Q9WVG9	histone acetyltransferase complex [GO:0000123]; MSL complex [GO:0072487]; NuA4 histone acetyltransferase complex [GO:0035267]; nucleus [GO:0005634]
Q91ZC4	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
O35379	basal plasma membrane [GO:0009925]; basolateral plasma membrane [GO:0016323]; cytoplasm [GO:0005737]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q9CPY0	mitochondrion [GO:0005739]; nucleolus [GO:0005730]
B9EJ57	cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]
Q8BT35	integral component of mitochondrial inner membrane [GO:0031305]
P02815	extracellular space [GO:0005615]
E9PXF8	axon [GO:0030424]; endosome membrane [GO:0010008]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]; vacuolar membrane [GO:0005774]
Q9WTJ6	cytoplasm [GO:0005737]; nucleus [GO:0005634]
O88940	nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q80TA6	cytoplasm [GO:0005737]; sarcomere [GO:0030017]; sarcoplasmic reticulum [GO:0016529]
Q6PZE0	extracellular region [GO:0005576]
A2BIM8	extracellular region [GO:0005576]
P56375	mitochondrion [GO:0005739]
P16406	apical part of cell [GO:0045177]; apical plasma membrane [GO:0016324]; brush border [GO:0005903]; brush border membrane [GO:0031526]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q8R534	integral component of membrane [GO:0016021]
