Entry	Gene ontology (cellular component)
Q9SI85	nucleus [GO:0005634]
Q8VZC7	cytosol [GO:0005829]; plasma membrane [GO:0005886]; plastid [GO:0009536]
Q9FNY4	nucleus [GO:0005634]
Q9CA79	dolichol-phosphate-mannose synthase complex [GO:0033185]; endoplasmic reticulum [GO:0005783]; integral component of endoplasmic reticulum membrane [GO:0030176]
F4J2C8	chloroplast [GO:0009507]; cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q940N9	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q84M98	Holliday junction resolvase complex [GO:0048476]; nucleus [GO:0005634]
O23300	cytosol [GO:0005829]; nucleus [GO:0005634]
Q9C7W2	nucleus [GO:0005634]
Q9FYI3	
Q9FE67	nucleus [GO:0005634]
Q9SA01	
Q8LDC8	nucleus [GO:0005634]
Q9ZQP3	nucleus [GO:0005634]
Q9LHQ1	
Q0WUV7	extracellular region [GO:0005576]; pollen coat [GO:0070505]
Q0WUR5	endosome [GO:0005768]; endosome membrane [GO:0010008]
Q38865	extracellular region [GO:0005576]; membrane [GO:0016020]; plant-type cell wall [GO:0009505]
Q9SJ81	anchored component of membrane [GO:0031225]; anchored component of plasma membrane [GO:0046658]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; secretory vesicle [GO:0099503]
Q9S9P8	chloroplast [GO:0009507]
Q9LID1	
F4JW68	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9C7S1	
Q9LUI8	
Q9FFU7	
P0C2G4	
Q9M096	SCF ubiquitin ligase complex [GO:0019005]
O82379	
Q9FZC8	cell wall [GO:0005618]; extracellular region [GO:0005576]
O64598	
Q9LZP6	
Q9FJU2	
Q94C27	
Q9FFW4	
Q9C6F7	
O82378	
O64801	
P0DI04	
Q9MA92	cytoplasmic vesicle [GO:0031410]
P92949	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q8W585	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast thylakoid [GO:0009534]; chloroplast thylakoid membrane [GO:0009535]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; thylakoid [GO:0009579]
F4KGE8	
Q93ZC9	cytosol [GO:0005829]
Q9M263	apoplast [GO:0048046]; cell wall [GO:0005618]; plant-type cell wall [GO:0009505]; plasmodesma [GO:0009506]
Q9C996	extracellular region [GO:0005576]
Q5PNZ0	extracellular region [GO:0005576]
Q9C5N8	cytosol [GO:0005829]; extracellular region [GO:0005576]; vacuole [GO:0005773]
Q680A6	
Q9CAY3	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9LV28	cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; nucleolus [GO:0005730]; nucleus [GO:0005634]
Q9LYC5	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9T0H7	nuclear chromatin [GO:0000790]; nucleosome [GO:0000786]
Q9C944	nuclear chromatin [GO:0000790]; nucleosome [GO:0000786]; nucleus [GO:0005634]; vacuole [GO:0005773]
Q9S7T1	chloroplast [GO:0009507]
Q941D6	chloroplast [GO:0009507]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q9SRY5	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular region [GO:0005576]; nucleus [GO:0005634]; vacuole [GO:0005773]
Q93ZB7	nucleus [GO:0005634]
Q8H7F6	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
O23421	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9FHE1	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plastid [GO:0009536]
Q42510	cytosol [GO:0005829]; endosome [GO:0005768]; endosome membrane [GO:0010008]; plasma membrane [GO:0005886]
Q9SSF0	
Q8W191	nucleus [GO:0005634]
Q9FF10	cell wall [GO:0005618]; extracellular region [GO:0005576]; lysosomal membrane [GO:0005765]; plant-type cell wall [GO:0009505]; plasma membrane [GO:0005886]
Q9SDL7	
Q6DUW9	extracellular space [GO:0005615]
Q8LFC0	mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
Q8VYP9	endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q9LPU7	
Q05758	apoplast [GO:0048046]; cell wall [GO:0005618]; chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast stroma [GO:0009570]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; plastid [GO:0009536]
P33077	nucleus [GO:0005634]
P49677	nucleus [GO:0005634]
Q9C8V0	
O82597	cytosol [GO:0005829]; nucleoplasm [GO:0005654]
Q9FFW7	
Q9LQ31	
A0A1P8ASY1	cytoplasm [GO:0005737]; nuclear chromosome, telomeric region [GO:0000784]; nucleus [GO:0005634]
F4I1T9	kinesin complex [GO:0005871]; microtubule [GO:0005874]; mitochondrion [GO:0005739]
Q8W1Y3	kinesin complex [GO:0005871]; microtubule [GO:0005874]; mitochondrion [GO:0005739]
Q9FLK2	integral component of membrane [GO:0016021]; mitochondrial respirasome [GO:0005746]
Q9FKS5	integral component of membrane [GO:0016021]; mitochondrial respiratory chain complex III [GO:0005750]; mitochondrion [GO:0005739]; plastid [GO:0009536]; vacuole [GO:0005773]
O04616	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast thylakoid [GO:0009534]; chloroplast thylakoid membrane [GO:0009535]; cytosol [GO:0005829]; granal stacked thylakoid [GO:0009515]; integral component of membrane [GO:0016021]; plastoglobule [GO:0010287]; thylakoid [GO:0009579]
Q2V365	extracellular region [GO:0005576]
Q9C924	filiform apparatus [GO:0043680]
Q4VNZ8	extracellular region [GO:0005576]; plasmodesma [GO:0009506]
Q3E7S1	extracellular region [GO:0005576]
Q2V2Y3	extracellular region [GO:0005576]
F4HYF3	chloroplast [GO:0009507]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q9ZUL8	extracellular region [GO:0005576]
P82737	extracellular region [GO:0005576]
Q570U6	nucleus [GO:0005634]
Q9FFD7	cytoplasm [GO:0005737]
Q9LUA2	nucleus [GO:0005634]
Q9SIA3	integral component of membrane [GO:0016021]; membrane [GO:0016020]
O82377	
Q9LIR1	
Q9M2S9	cell wall [GO:0005618]; extracellular region [GO:0005576]; membrane [GO:0016020]
Q4PSN6	
Q9SJ84	actin filament [GO:0005884]; actin filament bundle [GO:0032432]; cell wall [GO:0005618]; cytoplasm [GO:0005737]
Q9FLV8	
Q7XA87	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast membrane [GO:0031969]; integral component of membrane [GO:0016021]
Q9LX55	
Q9FF15	
Q5FV41	integral component of membrane [GO:0016021]
P0DO12	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q0WW40	
Q9C7X8	
Q9C629	
Q9FM91	
Q0V7P8	
Q3E8L3	
Q9ZPR5	
Q0V7S0	
Q9FZE7	
O80762	
P0DI05	
O64787	
Q9FVS1	
Q6QPM2	nucleus [GO:0005634]
Q9SFF4	cytoplasmic vesicle [GO:0031410]
Q9ZVC9	nucleus [GO:0005634]; plasmodesma [GO:0009506]
Q9SVS8	
F4KF14	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast inner membrane [GO:0009706]; chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; plastid [GO:0009536]; Ycf2/FtsHi complex [GO:0062091]
Q9LZB2	extracellular region [GO:0005576]
Q9FFN0	extracellular region [GO:0005576]
P42776	cytosol [GO:0005829]; nucleus [GO:0005634]
Q9LVN0	anchored component of membrane [GO:0031225]
Q9SZJ2	
F4KED2	cytoplasm [GO:0005737]
Q9FGW9	nucleus [GO:0005634]
P26569	host cell nucleus [GO:0042025]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleosome [GO:0000786]; nucleus [GO:0005634]
F4IVL6	endoplasmic reticulum [GO:0005783]; endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; late endosome [GO:0005770]; late endosome membrane [GO:0031902]; peroxisome [GO:0005777]; trans-Golgi network [GO:0005802]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]
P94063	
P46604	nucleus [GO:0005634]
O24495	mitochondrion [GO:0005739]
Q9S7V4	integral component of membrane [GO:0016021]
Q9C5U8	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; plastid [GO:0009536]
Q9FHA7	nucleus [GO:0005634]
Q9FED2	integral component of membrane [GO:0016021]
Q43316	apoplast [GO:0048046]; chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast stroma [GO:0009570]; cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
Q8L608	extracellular region [GO:0005576]; lysosomal membrane [GO:0005765]; plant-type cell wall [GO:0009505]
Q9C9X7	nucleus [GO:0005634]
Q93W54	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q8LG77	cytosol [GO:0005829]; mitochondrion [GO:0005739]
Q9LPU6	
Q38824	nucleus [GO:0005634]
Q8RYC6	nucleus [GO:0005634]
Q9C8U8	
O82793	cytosol [GO:0005829]; nucleoplasm [GO:0005654]
Q941I2	nucleus [GO:0005634]
Q93ZF6	cytosol [GO:0005829]
Q9LQZ2	nucleus [GO:0005634]
Q9SFB0	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
O23299	peroxisome [GO:0005777]
C4B8C5	extracellular region [GO:0005576]
Q8L6Y4	nucleus [GO:0005634]
C5H8J1	Holliday junction resolvase complex [GO:0048476]; nucleus [GO:0005634]
Q8LDW6	
Q9ZQ85	nucleus [GO:0005634]
O24606	nucleus [GO:0005634]
Q9XIN8	
Q9LJ39	
Q9LM89	
Q9M0M7	
B3H6C3	
Q8RY71	cytosol [GO:0005829]; nucleus [GO:0005634]
Q9LUN5	
P48623	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q9FGN4	SCF ubiquitin ligase complex [GO:0019005]
Q1KS79	
Q9LS58	
Q6NLB1	
O80980	
O22854	cytosol [GO:0005829]; integral component of mitochondrial inner membrane [GO:0031305]; mitochondrion [GO:0005739]
Q9FLX3	cytoplasm [GO:0005737]
Q3E944	
Q9CA04	
Q6DBN6	
P35402	cis-Golgi network [GO:0005801]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
F4JH53	
Q9SFE4	nucleus [GO:0005634]
Q8VY80	cytosol [GO:0005829]; nucleus [GO:0005634]
O80582	cytosol [GO:0005829]
O82370	
Q8RWQ5	integral component of membrane [GO:0016021]
Q1PEU9	
Q94K34	
Q9C5D2	SCF ubiquitin ligase complex [GO:0019005]
Q8S8Q9	
Q38931	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9FZC4	cell wall [GO:0005618]; endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]
P0C2F8	
Q9FJV2	
Q9FIA7	chloroplast [GO:0009507]; plastid [GO:0009536]
Q84V03	nucleus [GO:0005634]
Q9ZW38	
Q9FVV8	
Q1PFI4	
Q9FZJ3	
O81884	cytosol [GO:0005829]
O04584	chloroplast membrane [GO:0031969]; integral component of membrane [GO:0016021]
Q8L7W8	apoplast [GO:0048046]
Q9S7G2	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q9STI6	endosome [GO:0005768]; Golgi apparatus [GO:0005794]; Golgi cisterna membrane [GO:0032580]; Golgi medial cisterna [GO:0005797]; integral component of membrane [GO:0016021]; trans-Golgi network [GO:0005802]
Q9LHD2	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q0V7R1	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q09152	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; plastid [GO:0009536]
Q9C6S2	
Q9XI80	Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]
P25856	apoplast [GO:0048046]; chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast membrane [GO:0031969]; chloroplast stroma [GO:0009570]; chloroplast thylakoid membrane [GO:0009535]; cytosol [GO:0005829]; stromule [GO:0010319]; supramolecular complex [GO:0099080]
Q9FH02	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast thylakoid [GO:0009534]; chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]; plastid [GO:0009536]; thylakoid [GO:0009579]
Q9C698	plasma membrane [GO:0005886]
Q9MAL9	nucleus [GO:0005634]
Q9M2R9	extracellular region [GO:0005576]
P25855	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; glycine cleavage complex [GO:0005960]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; thylakoid [GO:0009579]
Q8VZS6	nucleus [GO:0005634]
Q9C648	extracellular region [GO:0005576]
Q9M8X3	apoplast [GO:0048046]; cell wall [GO:0005618]
Q9C9V0	extracellular region [GO:0005576]
Q9M8X6	apoplast [GO:0048046]; cell wall [GO:0005618]
Q9C5V5	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9FHH5	integral component of membrane [GO:0016021]
Q94AU7	mitochondrial membrane [GO:0031966]; mitochondrial respiratory chain complex I [GO:0005747]; mitochondrion [GO:0005739]; plastid [GO:0009536]; respiratory chain complex I [GO:0045271]
B3H5Q2	extracellular region [GO:0005576]
O80518	cytoplasm [GO:0005737]
Q9M8L4	cytosol [GO:0005829]; mitochondrion [GO:0005739]
Q9FJS2	nucleus [GO:0005634]
O23628	nuclear chromatin [GO:0000790]; nucleosome [GO:0000786]
Q8LFQ6	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; plastid [GO:0009536]; secretory vesicle [GO:0099503]; vacuole [GO:0005773]
Q9FT54	nucleus [GO:0005634]
Q9FNM5	chloroplast [GO:0009507]; plasma membrane [GO:0005886]
Q8H181	nucleus [GO:0005634]
Q93Y23	
Q9SLM6	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
Q9S9K7	nuclear chromatin [GO:0000790]; nucleolus [GO:0005730]; nucleosome [GO:0000786]; nucleus [GO:0005634]
Q8VYG3	extracellular region [GO:0005576]
Q94K43	
Q9M4T3	nucleolus [GO:0005730]
O48843	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
P0DI07	chloroplast stroma [GO:0009570]
Q9C9A3	membrane [GO:0016020]
Q9LKJ1	peroxisome [GO:0005777]; plastid [GO:0009536]
Q9CAR7	mitochondrion [GO:0005739]; plant-type vacuole membrane [GO:0009705]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]
O64564	cytoplasm [GO:0005737]
Q8RWZ3	peroxisome [GO:0005777]
Q38929	chloroplast [GO:0009507]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; plastid [GO:0009536]
Q42553	chloroplast [GO:0009507]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]
P17597	acetolactate synthase complex [GO:0005948]; chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]
Q9LSS5	plasma membrane [GO:0005886]
O82499	chloroplast [GO:0009507]; cytosol [GO:0005829]
Q9FLN8	
Q9SWG0	cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
O81014	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]
F4HYG2	root hair [GO:0035618]
Q9FLT4	integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
Q9FUT3	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q9M022	cytosol [GO:0005829]
Q9XEE9	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q9SJK3	cytosol [GO:0005829]
Q9SA07	nucleus [GO:0005634]
Q38914	nucleus [GO:0005634]
Q3EBM5	extracellular region [GO:0005576]
Q8RX72	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; plasma membrane [GO:0005886]
Q8S926	autophagosome [GO:0005776]; autophagosome membrane [GO:0000421]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; membrane [GO:0016020]; microtubule [GO:0005874]
Q9SSE7	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; cytoplasm [GO:0005737]
Q9SY65	nucleus [GO:0005634]
Q9LHG8	early endosome [GO:0005769]; ESCRT I complex [GO:0000813]; late endosome [GO:0005770]
Q9LV14	nucleus [GO:0005634]
Q9LTB0	cell wall [GO:0005618]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; exocyst [GO:0000145]; extracellular region [GO:0005576]; perinuclear region of cytoplasm [GO:0048471]; phragmoplast [GO:0009524]; plasma membrane [GO:0005886]
Q1PEI6	intracellular membrane-bounded organelle [GO:0043231]
P0DKH1	
Q8LCE9	
Q9FMT5	
Q9LU18	nucleus [GO:0005634]
Q9SZA2	
Q9LXQ7	
Q9CA02	
Q9LJ48	
Q5IBC5	cytoplasm [GO:0005737]; microtubule [GO:0005874]; mitotic spindle [GO:0072686]; nucleus [GO:0005634]
Q9LPJ7	
Q9FGY4	
Q9FZI7	
Q9LIR0	
Q1PEW8	
Q9FL80	cell wall [GO:0005618]; extracellular region [GO:0005576]; membrane [GO:0016020]
Q9FL78	cell wall [GO:0005618]; extracellular region [GO:0005576]; membrane [GO:0016020]
Q9FMA0	cell wall [GO:0005618]; extracellular region [GO:0005576]; membrane [GO:0016020]
Q9FLY7	
Q9LNU3	cell wall [GO:0005618]; extracellular region [GO:0005576]; membrane [GO:0016020]
Q9FNJ4	
Q9LEW8	chloroplast [GO:0009507]; mitochondrion [GO:0005739]
Q9C8Y7	
Q6NKX3	
Q9FKE7	
Q9LRW4	
Q9LX33	CAAX-protein geranylgeranyltransferase complex [GO:0005953]; cytoplasm [GO:0005737]; protein farnesyltransferase complex [GO:0005965]
Q9LUU4	
Q9ZWA8	anchored component of membrane [GO:0031225]; anchored component of plasma membrane [GO:0046658]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]; secretory vesicle [GO:0099503]
O65271	chloroplast [GO:0009507]; cytosol [GO:0005829]
Q0V7S6	
Q9FII2	SCF ubiquitin ligase complex [GO:0019005]
P0DO11	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q9LUQ9	nucleus [GO:0005634]
Q9S9V9	
Q8L471	
Q94AD8	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9M310	
O64600	
Q9C6J2	
Q9SI02	
Q9SSK2	
Q9M8J2	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; pollen tube [GO:0090406]
Q9LP59	
Q9LSG3	endosome [GO:0005768]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; Golgi trans cisterna [GO:0000138]; integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; trans-Golgi network [GO:0005802]
O23207	plasma membrane [GO:0005886]
P0DH90	nuclear speck [GO:0016607]
Q9LYN2	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast stroma [GO:0009570]; cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q43315	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q9FN69	nucleus [GO:0005634]
Q9SIQ2	extracellular region [GO:0005576]
Q9FVV1	extracellular region [GO:0005576]
Q8RXT9	extracellular region [GO:0005576]
O22918	extracellular region [GO:0005576]
Q9LZS7	extracellular region [GO:0005576]
P92999	apoplast [GO:0048046]; cell wall [GO:0005618]
Q9STM6	extracellular region [GO:0005576]
Q3E7I6	extracellular region [GO:0005576]
Q94F40	cell wall [GO:0005618]; extracellular region [GO:0005576]
Q9FM82	membrane [GO:0016020]
O81776	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9FJB4	integral component of membrane [GO:0016021]; plastid [GO:0009536]
Q9C5L3	integral component of membrane [GO:0016021]
Q8VZP1	cytosol [GO:0005829]; mitochondrion [GO:0005739]
F4K2K3	cytosol [GO:0005829]; membrane [GO:0016020]; pollen tube [GO:0090406]
Q94JM2	chloroplast [GO:0009507]; cytosol [GO:0005829]
Q9LY62	endosome [GO:0005768]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; trans-Golgi network [GO:0005802]
C0LGQ5	Casparian strip [GO:0048226]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9SCW5	cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]
P93834	cytosol [GO:0005829]; integral component of mitochondrial outer membrane [GO:0031307]; mitochondrion [GO:0005739]; plastid [GO:0009536]
P41377	cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]; vacuolar membrane [GO:0005774]
Q8GYC1	chloroplast [GO:0009507]; nucleus [GO:0005634]
Q9LE33	cytosol [GO:0005829]
O24409	nucleus [GO:0005634]
Q9LXU9	
P21216	cytosol [GO:0005829]; nucleoplasm [GO:0005654]
Q9AR07	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q43348	integral component of membrane [GO:0016021]; membrane [GO:0016020]; plant-type vacuole [GO:0000325]; vacuolar lumen [GO:0005775]; vacuole [GO:0005773]
Q9LIF8	
O64752	histone methyltransferase complex [GO:0035097]; nucleus [GO:0005634]
O04310	cytosol [GO:0005829]; nucleus [GO:0005634]; plasmodesma [GO:0009506]
Q9SA18	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; cytosol [GO:0005829]
Q6DBQ1	nucleus [GO:0005634]
Q9SRM9	integral component of membrane [GO:0016021]; plant-type vacuole membrane [GO:0009705]
O04619	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
A8MR89	
Q9ZNV8	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
O23086	integral component of membrane [GO:0016021]; plant-type vacuole membrane [GO:0009705]
Q9SJM1	
O22130	nucleus [GO:0005634]
Q84WW6	chromatin [GO:0000785]; chromosome, centromeric region [GO:0000775]; nucleus [GO:0005634]
Q9LF38	
Q9SRD8	cytoplasmic vesicle [GO:0031410]; extracellular region [GO:0005576]; vesicle [GO:0031982]
Q9SRL4	cytoplasm [GO:0005737]; cytosol [GO:0005829]
F4JJL0	
Q949Y5	chloroplast [GO:0009507]; chloroplast membrane [GO:0031969]; integral component of membrane [GO:0016021]
Q94F30	nuclear membrane [GO:0031965]; nucleus [GO:0005634]
Q9SY60	exocyst [GO:0000145]
P0C2G2	
Q9LZY4	
Q9CAN9	nucleus [GO:0005634]
Q9LUV7	
Q9FYJ1	
Q9FHW4	
Q9ZVI1	cytosol [GO:0005829]
Q9ZQX6	cytosol [GO:0005829]
Q9STQ0	
Q9ZVA3	
Q93ZK9	chloroplast [GO:0009507]
Q9FFQ5	
Q9ZVC1	
O65269	chloroplast [GO:0009507]; cytosol [GO:0005829]
Q9SUR8	
P0C2G6	
Q8GXX4	
Q9T031	
Q8S8F2	
Q8GXF6	
Q56XW8	
O23360	
Q9SRR1	SCF ubiquitin ligase complex [GO:0019005]
Q56W59	
P0C2C9	integral component of membrane [GO:0016021]
Q9M2S7	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q9SMT9	nucleus [GO:0005634]
Q9FF58	
Q9CAP3	
Q9FJC1	
P0DI03	
Q9FWW7	
Q8VYW6	apoplast [GO:0048046]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]
Q4PT02	
Q680I5	apoplast [GO:0048046]; plasma membrane [GO:0005886]
Q9SX28	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q9M122	
P42777	nucleus [GO:0005634]
Q9LUD9	chloroplast [GO:0009507]
Q94A76	integral component of membrane [GO:0016021]; nucleus [GO:0005634]
Q9LSB1	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q8LCP6	extracellular region [GO:0005576]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
Q8L727	cytoplasm [GO:0005737]; peroxisome [GO:0005777]
Q6NLY8	
Q9ZW30	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q9FWW6	
Q9ZUH8	integral component of membrane [GO:0016021]
Q84K70	
Q1PEY5	peroxisome [GO:0005777]
Q9SHQ8	
Q5XEP2	cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q9SSQ8	mitochondrion [GO:0005739]
P29830	cytoplasm [GO:0005737]
P0DKC7	integral component of membrane [GO:0016021]
Q700D2	nucleus [GO:0005634]
Q9C9L4	chloroplast [GO:0009507]
P54873	cytosol [GO:0005829]; plasmodesma [GO:0009506]
Q9FJD4	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9LQC0	chloroplast [GO:0009507]
Q9FMW9	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
P14891	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; peroxisomal membrane [GO:0005778]
Q9C8U7	
Q9C8I6	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; pollen tube [GO:0090406]
Q84MA2	
Q9LFA4	cytoplasm [GO:0005737]; nucleus [GO:0005634]
F4I6G4	histone methyltransferase complex [GO:0035097]; nucleus [GO:0005634]
O04314	cytosol [GO:0005829]; nucleus [GO:0005634]; plasmodesma [GO:0009506]
O04313	cytosol [GO:0005829]
Q9LTA7	
Q39041	endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; late endosome membrane [GO:0031902]; membrane [GO:0016020]; plant-type vacuole [GO:0000325]; vacuolar lumen [GO:0005775]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]
Q9LIB9	apoplast [GO:0048046]; cell wall [GO:0005618]
P43288	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q8L968	cytoplasm [GO:0005737]
F4KB17	Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; cytoplasm [GO:0005737]; katanin complex [GO:0008352]; microtubule [GO:0005874]
Q9SAK2	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]
Q9FQ09	cytoplasm [GO:0005737]; Ku70:Ku80 complex [GO:0043564]; nuclear chromosome, telomeric region [GO:0000784]
O23051	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
P33487	endoplasmic reticulum lumen [GO:0005788]; plasma membrane [GO:0005886]
Q9LF64	integral component of membrane [GO:0016021]
Q940Q4	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q1ECJ7	Arp2/3 protein complex [GO:0005885]; cell projection [GO:0042995]; cytoplasm [GO:0005737]
Q94BP7	HAUS complex [GO:0070652]; microtubule [GO:0005874]; phragmoplast [GO:0009524]; spindle [GO:0005819]
Q9S814	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]
