Entry	Gene ontology (cellular component)
Q21828	integral component of mitochondrial inner membrane [GO:0031305]
P53014	myosin complex [GO:0016459]; striated muscle myosin thick filament [GO:0005863]
P54815	integral component of membrane [GO:0016021]; mitochondrial outer membrane [GO:0005741]
Q9N589	apical cortex [GO:0045179]; apical plasma membrane [GO:0016324]; cell cortex [GO:0005938]; cell projection [GO:0042995]; cytosol [GO:0005829]; phagocytic cup [GO:0001891]; plasma membrane [GO:0005886]
P10984	actin cytoskeleton [GO:0015629]; actin filament [GO:0005884]; cell cortex [GO:0005938]; cytoplasm [GO:0005737]
Q9U9K0	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; plasma membrane raft [GO:0044853]; postsynaptic density [GO:0014069]
P91167	Arp2/3 protein complex [GO:0005885]; cytoplasm [GO:0005737]
Q9UAY4	extracellular region [GO:0005576]; extracellular space [GO:0005615]; lysosome [GO:0005764]
P58798	Arp2/3 protein complex [GO:0005885]; cytoplasm [GO:0005737]
O62179	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
G5EBR3	integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]
Q20502	cytoplasm [GO:0005737]
Q967F4	adherens junction [GO:0005912]; catenin complex [GO:0016342]; spanning component of plasma membrane [GO:0044214]
Q22687	extracellular region [GO:0005576]
Q18680	cytoplasm [GO:0005737]; neuron projection [GO:0043005]; vacuole [GO:0005773]
P34540	axon cytoplasm [GO:1904115]; cytoplasm [GO:0005737]; dendrite cytoplasm [GO:0032839]; kinesin complex [GO:0005871]; kinesin I complex [GO:0016938]; microtubule [GO:0005874]; neuron projection [GO:0043005]; nuclear envelope [GO:0005635]; synapse [GO:0045202]
Q19266	apical plasma membrane [GO:0016324]; cell cortex [GO:0005938]; cortical actin cytoskeleton [GO:0030864]; cytosol [GO:0005829]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q22111	mitochondrion [GO:0005739]
Q09591	chromosome, centromeric region [GO:0000775]; condensed chromosome [GO:0000793]; dosage compensation complex [GO:0046536]
Q9N4K0	MICOS complex [GO:0061617]; mitochondrion [GO:0005739]
Q11179	axoneme [GO:0005930]; cell-cell junction [GO:0005911]; ciliary basal body [GO:0036064]; ciliary membrane [GO:0060170]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; nucleus [GO:0005634]; perikaryon [GO:0043204]
O17514	nucleosome [GO:0000786]; PcG protein complex [GO:0031519]
O44552	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q23255	Mre11 complex [GO:0030870]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]
Q95XN2	mitochondrial inner membrane [GO:0005743]; mitochondrial processing peptidase complex [GO:0017087]; mitochondrion [GO:0005739]
Q19267	endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q9BL02	Golgi membrane [GO:0000139]; nucleus [GO:0005634]
Q21751	integral component of membrane [GO:0016021]
Q9Y048	cytoplasm [GO:0005737]; dystrobrevin complex [GO:0016014]; dystrophin-associated glycoprotein complex [GO:0016010]; plasma membrane [GO:0005886]; synapse [GO:0045202]
Q20300	integral component of endoplasmic reticulum membrane [GO:0030176]
O61789	cell cortex [GO:0005938]; nucleus [GO:0005634]
O17214	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; tricarboxylic acid cycle enzyme complex [GO:0045239]
O18282	Cajal body [GO:0015030]; catalytic step 2 spliceosome [GO:0071013]; nucleolus [GO:0005730]; striated muscle dense body [GO:0055120]
O45293	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q20701	axon [GO:0030424]; heterotrimeric G-protein complex [GO:0005834]; neuronal cell body [GO:0043025]; synapse [GO:0045202]
P91252	
Q9XYD3	nucleus [GO:0005634]
Q23523	core mediator complex [GO:0070847]; mediator complex [GO:0016592]
Q968A5	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
P92006	cytoplasm [GO:0005737]
P17343	cytoplasm [GO:0005737]; heterotrimeric G-protein complex [GO:0005834]
Q09453	chloride channel complex [GO:0034707]; integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]
O61856	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q09596	
P91253	
Q09607	
P34704	extracellular region [GO:0005576]
P49049	integral component of cytoplasmic side of endoplasmic reticulum membrane [GO:0071458]; integral component of lumenal side of endoplasmic reticulum membrane [GO:0071556]
Q21693	cytoplasmic stress granule [GO:0010494]; eukaryotic translation initiation factor 4F complex [GO:0016281]
Q95Q27	checkpoint clamp complex [GO:0030896]
P90900	cytoplasm [GO:0005737]; intermediate filament [GO:0005882]
Q21795	integral component of membrane [GO:0016021]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]
P34683	nucleus [GO:0005634]
Q27395	nucleus [GO:0005634]
Q23679	mediator complex [GO:0016592]
Q21815	cytoplasm [GO:0005737]; integral component of Golgi membrane [GO:0030173]
P50305	cytosol [GO:0005829]
Q09436	cytoplasm [GO:0005737]; cytosol [GO:0005829]; P granule [GO:0043186]
Q09412	cytosol [GO:0005829]; molybdopterin synthase complex [GO:0019008]
O44628	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q09587	cytosol [GO:0005829]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]
P91829	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q966I0	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q9XVR8	box H/ACA snoRNP complex [GO:0031429]; box H/ACA telomerase RNP complex [GO:0090661]
Q95QZ9	nucleus [GO:0005634]; VCP-NPL4-UFD1 AAA ATPase complex [GO:0034098]
Q21775	cytosol [GO:0005829]; nucleus [GO:0005634]
P34653	PAN complex [GO:0031251]; P-body [GO:0000932]
P34446	cell surface [GO:0009986]; integrin complex [GO:0008305]; M band [GO:0031430]; striated muscle dense body [GO:0055120]
Q21412	cytoplasm [GO:0005737]; P granule [GO:0043186]
Q09624	cilium [GO:0005929]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; non-motile cilium [GO:0097730]
Q22141	endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
P34291	
P49595	
P34522	nucleus [GO:0005634]
Q9XUB3	chromosome [GO:0005694]; condensed nuclear chromosome [GO:0000794]; cytoplasm [GO:0005737]; meiotic spindle pole [GO:0090619]; nuclear chromatin [GO:0000790]; nuclear cohesin complex [GO:0000798]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle microtubule [GO:0005876]; synaptonemal complex [GO:0000795]
Q19537	DNA replication factor A complex [GO:0005662]; nuclear chromosome, telomeric region [GO:0000784]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q18312	
O44476	mitochondrion [GO:0005739]; nucleus [GO:0005634]
O01159	nucleoplasm [GO:0005654]
G5EBL3	nuclear chromosome [GO:0000228]
O01789	cohesin complex [GO:0008278]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q20249	integral component of membrane [GO:0016021]
Q09346	cytoplasm [GO:0005737]; guanyl-nucleotide exchange factor complex [GO:0032045]
P46582	axon [GO:0030424]; cytoplasm [GO:0005737]; neuron projection [GO:0043005]; nucleus [GO:0005634]
O01829	
O45460	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
O02316	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
O02279	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q8MNT9	nucleus [GO:0005634]
O16262	dendritic spine [GO:0043197]; focal adhesion [GO:0005925]; integral component of membrane [GO:0016021]
G5EDE9	
Q10576	cell [GO:0005623]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]
Q09345	cytoplasm [GO:0005737]; mRNA cleavage factor complex [GO:0005849]
Q95Y89	nucleoplasm [GO:0005654]; PeBoW complex [GO:0070545]; preribosome, large subunit precursor [GO:0030687]
Q19541	cytoplasm [GO:0005737]; nucleus [GO:0005634]
G5EBH0	adherens junction [GO:0005912]; axon [GO:0030424]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; synapse [GO:0045202]
Q9N599	cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome core complex [GO:0005839]; proteasome core complex, alpha-subunit complex [GO:0019773]
O76577	proteasome regulatory particle [GO:0005838]; proteasome regulatory particle, lid subcomplex [GO:0008541]
H2L0G5	adherens junction [GO:0005912]; apical plasma membrane [GO:0016324]; cytoplasmic vesicle [GO:0031410]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q09622	nucleolus [GO:0005730]
Q18211	cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]
P47991	cytosolic large ribosomal subunit [GO:0022625]; rough endoplasmic reticulum [GO:0005791]
Q5DX34	axon [GO:0030424]; synapse [GO:0045202]
O17213	nuclear envelope [GO:0005635]; nucleus [GO:0005634]; RAVE complex [GO:0043291]
Q11189	mitochondrial small ribosomal subunit [GO:0005763]
Q23202	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; spindle [GO:0005819]
B7WN72	cytoplasmic vesicle [GO:0031410]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; neuron projection [GO:0043005]; neuron spine [GO:0044309]; postsynaptic density [GO:0014069]; pseudopodium [GO:0031143]
Q5FC79	integral component of mitochondrial inner membrane [GO:0031305]
P34697	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; mitochondrion [GO:0005739]
P91210	integral component of membrane [GO:0016021]
Q17800	extracellular space [GO:0005615]; membrane [GO:0016020]
O62301	cytoplasm [GO:0005737]; striated muscle dense body [GO:0055120]
Q21166	cytosol [GO:0005829]; nucleus [GO:0005634]
P91917	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]
Q19842	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
P52057	
Q95XX1	cytosol [GO:0005829]
Q20938	nucleus [GO:0005634]; proteasome accessory complex [GO:0022624]; proteasome regulatory particle, lid subcomplex [GO:0008541]
P49181	cytosolic large ribosomal subunit [GO:0022625]
Q04907	mitochondrial large ribosomal subunit [GO:0005762]
P49197	cytosolic small ribosomal subunit [GO:0022627]; rough endoplasmic reticulum [GO:0005791]
G5ED39	cell cortex [GO:0005938]; centrosome [GO:0005813]; chromosome [GO:0005694]; cleavage furrow [GO:0032154]; condensed nuclear chromosome [GO:0000794]; cortical granule [GO:0060473]; cytoplasm [GO:0005737]; meiotic spindle [GO:0072687]; metaphase plate [GO:0070090]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]; spindle [GO:0005819]
Q20363	cytosol [GO:0005829]
A0A0K3AUE4	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q18006	peroxisome [GO:0005777]
Q09572	integral component of membrane [GO:0016021]
O17800	integral component of membrane [GO:0016021]
O17823	integral component of membrane [GO:0016021]
P54128	integral component of membrane [GO:0016021]
Q18616	cohesin complex [GO:0008278]; nucleus [GO:0005634]
O44514	axon [GO:0030424]; cilium [GO:0005929]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; nucleus [GO:0005634]
O01803	apical plasma membrane [GO:0016324]; cortical granule [GO:0060473]; cytosol [GO:0005829]; endomembrane system [GO:0012505]; endosome [GO:0005768]; Golgi membrane [GO:0000139]; microtubule organizing center [GO:0005815]; recycling endosome [GO:0055037]; recycling endosome membrane [GO:0055038]; spindle [GO:0005819]; transport vesicle [GO:0030133]
Q9XVW1	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; perinuclear region of cytoplasm [GO:0048471]
Q21930	cytosolic large ribosomal subunit [GO:0022625]
Q9U2A8	ribosome [GO:0005840]
Q09415	nucleus [GO:0005634]
Q21305	nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
P34351	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; SNARE complex [GO:0031201]
O76689	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; postsynaptic membrane [GO:0045211]
O16975	integral component of membrane [GO:0016021]
Q19550	integral component of membrane [GO:0016021]
Q94225	integral component of plasma membrane [GO:0005887]
P41848	FACT complex [GO:0035101]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q01608	apical plasma membrane [GO:0016324]; axon [GO:0030424]; cell cortex [GO:0005938]; cell surface [GO:0009986]; ciliary rootlet [GO:0035253]; dendritic shaft [GO:0043198]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; growth cone [GO:0030426]; integral component of plasma membrane [GO:0005887]; intracellular membrane-bounded organelle [GO:0043231]; lysosomal membrane [GO:0005765]; membrane raft [GO:0045121]; mitochondrial inner membrane [GO:0005743]; neuromuscular junction [GO:0031594]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]
Q09996	
P91128	cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]
Q17606	cytosolic large ribosomal subunit [GO:0022625]; nucleolus [GO:0005730]
P34384	mitochondrion [GO:0005739]; ribosome [GO:0005840]
P90993	mitochondrial large ribosomal subunit [GO:0005762]; ribonucleoprotein complex [GO:1990904]
Q93572	cytosolic large ribosomal subunit [GO:0022625]
Q9N3F0	nucleolus [GO:0005730]
Q19826	RNA polymerase I complex [GO:0005736]; RNA polymerase II, core complex [GO:0005665]; RNA polymerase III complex [GO:0005666]
O44410	chromatin silencing complex [GO:0005677]; nucleolus [GO:0005730]; rDNA heterochromatin [GO:0033553]
P34643	endoplasmic reticulum exit site [GO:0070971]; ER to Golgi transport vesicle membrane [GO:0012507]; Golgi membrane [GO:0000139]
O76411	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q22875	
Q93890	Golgi apparatus [GO:0005794]; integral component of Golgi membrane [GO:0030173]; perinuclear region of cytoplasm [GO:0048471]
P54816	nucleus [GO:0005634]
Q22329	endoplasmic reticulum [GO:0005783]; integral component of endoplasmic reticulum membrane [GO:0030176]; membrane [GO:0016020]
P34305	nucleolus [GO:0005730]; nucleus [GO:0005634]
Q19162	cytosolic large ribosomal subunit [GO:0022625]; nucleus [GO:0005634]
O02639	cytosolic large ribosomal subunit [GO:0022625]
P91918	catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U2-type prespliceosome [GO:0071004]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U4 snRNP [GO:0005687]; U5 snRNP [GO:0005682]
Q21950	
Q9GZH2	cytoplasm [GO:0005737]; Ino80 complex [GO:0031011]; NuA4 histone acetyltransferase complex [GO:0035267]; nucleus [GO:0005634]; R2TP complex [GO:0097255]; Swr1 complex [GO:0000812]
Q09213	integral component of membrane [GO:0016021]
Q965Q4	integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of Golgi membrane [GO:0030173]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]
O17883	
Q10580	
Q95PX3	nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
Q9N408	mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]
G5ECT0	integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; synapse [GO:0045202]
Q9XWV2	lysosome [GO:0005764]
P34622	
Q22949	integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
Q94986	cytoplasmic vesicle [GO:0031410]; endomembrane system [GO:0012505]; endosome [GO:0005768]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; synaptic vesicle [GO:0008021]; vesicle [GO:0031982]
P53016	DNA replication factor C complex [GO:0005663]; nucleus [GO:0005634]
O01802	cytosolic large ribosomal subunit [GO:0022625]
Q20548	
Q95Y12	chromosome [GO:0005694]; nucleus [GO:0005634]
G5EFX6	extracellular region [GO:0005576]
Q21193	cell cortex [GO:0005938]; cytoskeleton [GO:0005856]; striated muscle dense body [GO:0055120]
Q18787	cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome complex [GO:0000502]; proteasome regulatory particle, base subcomplex [GO:0008540]
Q09309	MLL3/4 complex [GO:0044666]; nucleus [GO:0005634]; Set1C/COMPASS complex [GO:0048188]
P91374	cytosolic large ribosomal subunit [GO:0022625]
O44480	cytosolic large ribosomal subunit [GO:0022625]
Q9GZH4	integral component of membrane [GO:0016021]; oligosaccharyltransferase complex [GO:0008250]
Q8I7I5	cell leading edge [GO:0031252]; cell periphery [GO:0071944]; integral component of membrane [GO:0016021]
O18650	cytosolic small ribosomal subunit [GO:0022627]
P34388	mitochondrial small ribosomal subunit [GO:0005763]; small ribosomal subunit [GO:0015935]
P48150	ribosome [GO:0005840]
Q10122	cytosol [GO:0005829]; early endosome [GO:0005769]; early endosome membrane [GO:0031901]; extrinsic component of endosome membrane [GO:0031313]; late endosome [GO:0005770]; late endosome membrane [GO:0031902]
P30650	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9N4U5	nucleolus [GO:0005730]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]
O62489	integral component of membrane [GO:0016021]
Q21926	cytoplasm [GO:0005737]
P52166	apical plasma membrane [GO:0016324]; axon [GO:0030424]; cell cortex [GO:0005938]; cell surface [GO:0009986]; ciliary rootlet [GO:0035253]; dendritic shaft [GO:0043198]; endoplasmic reticulum membrane [GO:0005789]; gamma-secretase complex [GO:0070765]; Golgi membrane [GO:0000139]; growth cone [GO:0030426]; integral component of plasma membrane [GO:0005887]; lysosomal membrane [GO:0005765]; membrane raft [GO:0045121]; mitochondrial inner membrane [GO:0005743]; neuromuscular junction [GO:0031594]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]
Q22366	axon [GO:0030424]; cytoskeleton of presynaptic active zone [GO:0048788]; presynaptic active zone [GO:0048786]; presynaptic active zone cytoplasmic component [GO:0098831]; presynaptic membrane [GO:0042734]; synapse [GO:0045202]
Q9GSX9	aster [GO:0005818]; cell cortex [GO:0005938]; cytoplasm [GO:0005737]; kinetochore microtubule [GO:0005828]; spindle [GO:0005819]
P42170	cytosol [GO:0005829]
Q19869	cytosolic large ribosomal subunit [GO:0022625]
P91914	cytoplasmic side of rough endoplasmic reticulum membrane [GO:0098556]; cytosolic large ribosomal subunit [GO:0022625]; large ribosomal subunit [GO:0015934]
Q09353	nuclear envelope [GO:0005635]; nucleus [GO:0005634]
Q02328	clathrin-coated vesicle [GO:0030136]; cytoskeleton [GO:0005856]; intracellular membrane-bounded organelle [GO:0043231]; presynapse [GO:0098793]
O61892	integral component of membrane [GO:0016021]
Q09441	
Q86NH1	neuron projection [GO:0043005]; presynaptic membrane [GO:0042734]; synapse [GO:0045202]
Q23622	nucleus [GO:0005634]
Q09474	
Q9NA56	nucleus [GO:0005634]
O62126	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
G5EBV6	intracellular organelle [GO:0043229]; P granule [GO:0043186]
Q9XTT9	cytosolic proteasome complex [GO:0031597]; nuclear proteasome complex [GO:0031595]; postsynapse [GO:0098794]; proteasome regulatory particle, base subcomplex [GO:0008540]
Q04908	proteasome regulatory particle, lid subcomplex [GO:0008541]
O61742	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; proteasome regulatory particle, base subcomplex [GO:0008540]
O44169	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q94148	axon [GO:0030424]; dense core granule [GO:0031045]; early endosome [GO:0005769]; early endosome membrane [GO:0031901]; endomembrane system [GO:0012505]; endosome [GO:0005768]; Golgi apparatus [GO:0005794]; Golgi medial cisterna [GO:0005797]; Golgi membrane [GO:0000139]; insulin-responsive compartment [GO:0032593]; late endosome membrane [GO:0031902]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; recycling endosome [GO:0055037]; recycling endosome membrane [GO:0055038]; synaptic vesicle [GO:0008021]
Q6BET5	
Q9U332	cytosolic large ribosomal subunit [GO:0022625]
P49404	mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]
Q23314	CURI complex [GO:0032545]; UTP-C complex [GO:0034456]
Q18674	nucleus [GO:0005634]; preribosome, large subunit precursor [GO:0030687]; preribosome, small subunit precursor [GO:0030688]
Q09273	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
O17842	integral component of membrane [GO:0016021]
Q09208	cilium [GO:0005929]; integral component of membrane [GO:0016021]
O16925	endoplasmic reticulum [GO:0005783]
Q9XWZ2	
Q09543	centrosome [GO:0005813]; cytoplasm [GO:0005737]; mitotic spindle [GO:0072686]; nuclear envelope [GO:0005635]; P granule [GO:0043186]; protein phosphatase type 2A complex [GO:0000159]; protein serine/threonine phosphatase complex [GO:0008287]
Q23361	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q9XTG7	
Q9XXK1	mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]
Q9XW70	axoneme [GO:0005930]; BBSome [GO:0034464]; ciliary basal body [GO:0036064]; membrane [GO:0016020]; neuron projection [GO:0043005]; non-motile cilium [GO:0097730]
O02108	cytoplasm [GO:0005737]
P55216	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]
P34424	cyclin/CDK positive transcription elongation factor complex [GO:0008024]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]
P52874	mRNA cleavage factor complex [GO:0005849]; nucleus [GO:0005634]
G5EGJ9	integral component of membrane [GO:0016021]
P41931	cytoplasm [GO:0005737]
Q9N3Q8	non-motile cilium [GO:0097730]
Q23116	
P21137	cAMP-dependent protein kinase complex [GO:0005952]; nucleus [GO:0005634]
G5ED84	Cul3-RING ubiquitin ligase complex [GO:0031463]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; postsynaptic density [GO:0014069]
P20154	nucleus [GO:0005634]
P46554	cytosol [GO:0005829]
Q09610	cytoplasmic vesicle [GO:0031410]
O62416	
Q95Q39	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P90992	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
O02042	nucleus [GO:0005634]
Q17392	Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; cullin-RING ubiquitin ligase complex [GO:0031461]; SCF ubiquitin ligase complex [GO:0019005]
Q09248	centrosome [GO:0005813]; cytoplasm [GO:0005737]; dynactin complex [GO:0005869]; dynein complex [GO:0030286]; kinetochore [GO:0000776]; membrane [GO:0016020]; nucleus [GO:0005634]; pericentriolar material [GO:0000242]; spindle microtubule [GO:0005876]
P34529	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; RISC complex [GO:0016442]
Q21557	cytoplasm [GO:0005737]; cytoplasmic dynein complex [GO:0005868]; dynein complex [GO:0030286]; microtubule [GO:0005874]
P53013	cytoplasm [GO:0005737]
P34422	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
G5EBR8	plasma membrane [GO:0005886]
V6CIV8	cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886]
Q94261	COP9 signalosome [GO:0008180]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]
Q9XWV7	axon [GO:0030424]; extracellular region [GO:0005576]; perikaryon [GO:0043204]
O44616	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9N4X8	cytosol [GO:0005829]
Q9U2Q9	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q21355	contractile fiber [GO:0043292]
O44548	chromosome, centromeric region [GO:0000775]; condensed nuclear chromosome kinetochore [GO:0000778]; kinetochore [GO:0000776]; nucleus [GO:0005634]
Q20849	condensed chromosome kinetochore [GO:0000777]; cytoplasm [GO:0005737]; RZZ complex [GO:1990423]; spindle [GO:0005819]
O17622	cytoplasm [GO:0005737]; nucleus [GO:0005634]
G5EBZ4	NuRD complex [GO:0016581]; RNA polymerase II transcription repressor complex [GO:0090571]
Q27394	cytoplasmic side of apical plasma membrane [GO:0098592]; external side of apical plasma membrane [GO:0098591]; extracellular space [GO:0005615]; supramolecular fiber [GO:0099512]
Q11184	cytoplasm [GO:0005737]; extracellular space [GO:0005615]; membrane [GO:0016020]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q10664	cytoplasm [GO:0005737]
Q9N4G4	nucleus [GO:0005634]
Q09510	cytoplasm [GO:0005737]; filamentous actin [GO:0031941]; myosin complex [GO:0016459]
P53020	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; pseudopodium [GO:0031143]
Q9TZM2	
Q07750	actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; striated muscle thin filament [GO:0005865]
P46562	
Q86S40	extracellular region [GO:0005576]
G5EGA3	condensed chromosome [GO:0000793]; cytoplasm [GO:0005737]; midbody [GO:0030496]; mitotic spindle midzone [GO:1990023]; nucleus [GO:0005634]; spindle midzone [GO:0051233]
Q20117	glutamate-cysteine ligase complex [GO:0017109]
Q21882	
P27420	cytoplasm [GO:0005737]; endoplasmic reticulum chaperone complex [GO:0034663]; endoplasmic reticulum lumen [GO:0005788]; membrane [GO:0016020]; nucleus [GO:0005634]
Q93356	chromosome, telomeric region [GO:0000781]; nuclear chromosome, telomeric region [GO:0000784]
P56174	extracellular space [GO:0005615]
Q9XXN2	MICOS complex [GO:0061617]; mitochondrial inner membrane [GO:0005743]; mitochondrial proton-transporting ATP synthase complex [GO:0005753]
Q9NA64	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]
Q9BIA4	cilium [GO:0005929]
Q17848	
Q93348	nucleus [GO:0005634]
Q11122	integral component of membrane [GO:0016021]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]
Q94250	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P90884	axon [GO:0030424]; extracellular space [GO:0005615]; synapse [GO:0045202]
P45963	integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]
Q09253	
O17695	cytoplasm [GO:0005737]; germ cell nucleus [GO:0043073]; histone deacetylase complex [GO:0000118]; nucleus [GO:0005634]; NuRD complex [GO:0016581]; Sin3-type complex [GO:0070822]
Q09440	histone deacetylase complex [GO:0000118]
Q23405	nuclear chromosome [GO:0000228]; nucleus [GO:0005634]; synaptonemal complex [GO:0000795]
P91277	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P34326	nucleus [GO:0005634]; RSC-type complex [GO:0016586]
G5EGJ5	axon [GO:0030424]; cytoplasmic vesicle membrane [GO:0030659]; dendrite [GO:0030425]; dense core granule [GO:0031045]; integral component of membrane [GO:0016021]; perikaryon [GO:0043204]; synapse [GO:0045202]; trans-Golgi network transport vesicle [GO:0030140]
Q86DC6	cytoplasm [GO:0005737]; intermediate filament [GO:0005882]
